1.472223368044274139e+01,2.050476811959621060e+00
-6.600241004061113692e+00,1.565996971890977196e+00
1.052123846227816628e+01,-1.106644123939682167e+01
5.634868581604343341e+00,-9.575154874638641900e+00
-6.140044011687159298e+00,1.444011185794643737e+01
1.396530988237451076e+01,1.664527695783409422e+00
6.776491864059440928e+00,-1.894813835580158701e+00
9.903713701130913094e+00,-1.132433708613434575e+01
-2.312942577709536263e+00,-1.499519456915554549e+01
-5.448165355353707717e+00,1.332493140856197478e+01
6.007323034342832102e+00,1.293213807915002178e+01
7.335004168532904600e+00,-8.598440909850738612e-01
-1.411256074835414509e+01,8.419741250607945204e+00
-1.727332707343838036e+00,-1.584975357566557363e+01
1.349401557159036713e+01,7.847148113720677109e+00
5.491247987752546855e+00,1.333029673218028321e+01
-1.444762878447137489e+01,-8.930500543303580230e+00
-1.545847876768705120e+01,8.809177194585355863e+00
-8.023974654890903224e+00,6.554234521354299625e-01
1.335281285653556260e+01,6.667733277450978768e+00
-1.033568305721686009e+01,-1.831545996275790289e+00
-1.483249513771529493e+01,-8.205317166282323882e+00
-6.387042000225925165e+00,-6.166321881314198450e+00
-9.696361829827742085e+00,-4.338181715252780180e+00
-1.416962475177749781e+01,7.498659835526813033e-01
-5.530174757826948451e+00,5.471093248091717598e+00
-1.416392719834134262e+01,7.507062327477367347e-01
-9.986991618225696143e+00,2.541435249150274966e+00
5.193030367855882012e+00,-9.816025717508987114e+00
-8.294353123124032834e+00,8.391793113694234307e+00
1.454935171835909102e+01,1.097968898094379142e+00
-1.102442395150669086e+01,5.949723312201480319e+00
1.036153153211206224e+01,-1.029717359000544796e+01
-1.321218208330777699e+01,-4.033236189001773830e+00
-5.782970025395273161e+00,1.331074104662275914e+01
-7.916646625182151453e+00,3.833171573312550984e-01
7.501642667320841618e+00,-9.982317881432861695e-01
-6.434244414169012494e+00,-2.277075169757719841e+00
-1.316665237605194827e+00,-1.565130205447751699e+01
-4.107557378313218877e+00,2.451340504377201857e+00
5.530577394960199733e+00,1.367750356659112398e+01
-4.597094708053103496e+00,-9.037927483340386203e+00
-1.481851514278766757e+01,9.256540665912561749e+00
-1.004020716746577513e+01,-4.915887855646058568e+00
1.384462680534767465e+01,7.893084758754125296e+00
6.124723286035919756e+00,-8.960993042776170370e+00
-1.408321718924769250e+01,-9.453663114707833159e+00
1.416188756017202799e+01,6.200854205657926332e-01
-5.465704949161684034e+00,5.087315595571692661e+00
9.806197010917784951e+00,-1.016575022346528634e+01
5.043975035164863563e+00,-1.055916752350135113e+01
-5.852000791843367189e+00,1.267831783006723079e+01
1.520554393303167018e+01,1.206307992511211014e+00
6.292273982666254817e+00,-4.898066713083701451e+00
1.089136377251648469e+01,-1.018750971266826788e+01
-1.169021981780657832e-01,-1.251355088806247196e+01
-6.627941860596893164e+00,1.430508910807798095e+01
3.354833003287658766e+00,1.388146181386976075e+01
6.285228203263723223e+00,-4.852624729753084232e+00
-4.840487336354587278e+00,9.792985137033291210e+00
-3.768646359771502530e-01,-1.264553171443698076e+01
7.184620388452942485e+00,3.194370384599437340e+00
3.526971376648651901e+00,1.383028014708077791e+01
-6.143651136984642491e+00,-1.057815344592605022e+01
-1.586563000977885274e+01,6.789354401334071198e+00
-2.645303900988046131e+00,1.354087597799863474e+01
1.151224313289231915e+01,7.941257266518567448e+00
-1.986881381046108341e+00,8.938028463026610027e+00
-1.154849149279709053e+01,-9.392924829068505232e+00
-1.766290000377504166e+00,-1.286507490743460558e+01
8.096868164148276037e+00,8.247626636837871672e+00
3.476948024771285173e+00,1.122936748039772326e+01
-3.143999888294847778e-01,1.112412645857213178e+01
-1.504579260497460780e+01,7.345775977829125836e+00
1.288819878219760717e+01,-2.536329935432137361e+00
1.267414933416131362e+01,8.239591229016259177e+00
7.380060332850200133e-01,-2.710499926389759562e+00
-1.366437831364849664e+01,-7.439097523528695355e+00
-5.851761132673810595e-02,-5.084998406838898255e+00
-1.511163280899862738e+00,6.647550139582323325e+00
5.133496554328213612e+00,9.436106292584986122e+00
-2.484541170702919910e+00,-4.427252646506818046e+00
-1.732798900138698173e+01,-3.744823249073938598e+00
-1.060132324864491160e+01,-6.550166787521725986e+00
1.419073331010178940e+01,-3.790099837600924726e+00
-3.335787484677213421e-01,-4.195581916086963542e-02
-1.464949917845995431e-01,-3.574235446487425083e+00
-5.621081015330013919e+00,1.493383592382580005e+00
-7.282580375674051254e+00,-6.868132463028602253e+00
-1.332070353742603075e+01,9.226225697054105668e-01
4.547900521200888058e+00,-9.406853138067594600e+00
-5.383574396050043731e+00,-1.339437056321895136e+00
1.123559674375015049e+01,1.518599419300571407e-01
-4.523255456964635712e+00,3.600557989240095402e+00
1.332028209362160354e+01,-7.798476948147641252e+00
-4.065264872103496963e+00,-8.829817675386035347e+00
2.531220492108830822e+00,-6.851790597626334911e-01
-9.038965756696474285e-01,2.890071523009543508e+00
9.134415743255727804e+00,1.385264360387790550e+00
-2.903509549145497193e+00,9.490499877022031683e-01
1.588285167839780465e+00,-1.421451443985898067e+01
-8.249558973245314508e-01,6.606227917272837757e+00
8.464154619880577712e+00,8.948385002225881735e+00
-3.608136384834816912e+00,-3.871956286043833906e+00
-9.916517272072618017e-01,1.125832855790147136e+01
-9.295467624400885143e+00,-6.725970717583367176e+00
1.573282460828748563e+00,1.576524554708893255e+01
-1.223519014760148460e+00,-1.263538115427485620e+00
9.844611763372325797e+00,-3.404076040944956194e+00
-3.555466019877656869e+00,-2.146497909055586018e+00
9.100199668855354362e-01,8.918125794519408345e+00
2.323175815704485281e+00,-5.031432754744754376e+00
1.794661740063409727e+00,-1.006166774605334346e+01
-2.166851634167102247e+00,-8.270232129192729431e+00
-7.584543321425804230e+00,1.165831776344680470e+01
6.680824511018493839e-01,2.694129066109320902e+00
7.980173869107146878e+00,-4.889639541379575682e+00
4.251239558052322565e+00,-3.220946381732029185e+00
-1.089262558235990941e+00,-1.107076257361462268e+01
8.527325112783291416e+00,4.936768864047846428e+00
6.856545116106735449e+00,8.031297026909777870e+00
5.093769032512071249e+00,8.946352116829435985e+00
-5.389364962187712216e+00,-1.334973432832985551e+01
-1.687847889438990379e+01,-4.086455450642306531e+00
1.046387424018445422e+01,1.083014019098463088e+01
1.056936472509941005e+01,-3.139659151857066455e+00
-1.096862868568838678e+01,9.269068104978259726e+00
1.905926465895327437e+00,7.932457292678113170e+00
1.155284333684550369e+01,4.810873520866955744e+00
1.327817871023171570e+01,-7.865937709579271520e+00
2.955717583220996758e+00,1.111979955029452860e+01
2.513385955031671948e+00,-6.667758090192374976e-01
-1.703541461740872265e+01,-4.327076832730941902e+00
9.113152403250461830e+00,1.331614995916539090e+00
1.367766980391313325e+01,-4.102029834459721691e+00
1.659855987485569395e+00,-1.417398306970269317e+01
2.915432958614632142e+00,-8.403150814585233164e+00
8.503629392845175161e+00,8.867198392642391624e+00
1.464168152361460074e+01,1.715662114533002880e+00
-9.952706903373351732e-01,1.123069751471112454e+01
9.814987964826693556e+00,-1.041570544439147916e+01
1.530644388875286754e+00,1.576125418534675937e+01
-6.723558776076003163e+00,1.298147617948455412e+01
9.757180262779437285e+00,-3.463023580289981584e+00
6.606727979835049780e+00,-7.384752365005559094e-01
8.624547810405561732e-01,8.931136776640418162e+00
-1.186941127536993434e+00,-1.483287123579920141e+01
9.054802877602291744e+00,-9.099776020136546961e+00
6.640026666455328908e+00,1.361618087901064911e+01
3.030304067241315735e+00,3.734995253680955862e+00
-1.580587830597921695e+01,9.882976366916036426e+00
6.012871835902190654e+00,4.409938242110063022e+00
1.063064009368743434e+01,-2.998354487537158608e+00
4.003987328175834470e+00,-1.449016236656386347e+01
9.303318396463977624e-01,8.872041934883197811e+00
-6.262822815324169401e-01,1.407269172515547417e+01
1.029766562597662016e+01,-9.198954607483196710e+00
-3.017872761989842001e+00,8.856661678878204214e+00
-6.709435823406495025e+00,1.472818313387883471e+01
1.220405102646081730e+01,5.386404578413374722e+00
6.561742250793570541e+00,-1.780703318177061734e+00
2.392171893314976483e+00,1.115708797682370346e+01
-2.597021271828453770e+00,-1.571356493515921038e+01
-1.699890501376275864e+01,-4.064048692081501102e+00
5.853743646937801692e+00,1.377320869413782312e+01
1.341233158777386691e+01,-3.891807522640934991e+00
-1.560400376046307791e+01,9.439681495284117929e+00
2.085242650444696089e-01,-4.224375430441530632e+00
1.066668439785734535e+01,-2.964328729573880050e+00
3.172706819069766482e+00,-9.797297201879942463e+00
1.140136217934354601e+00,8.651736754861509837e+00
2.512858685205638043e+00,-3.781882810779480408e+00
1.292166768947643440e+01,-8.373028324778877263e+00
8.474829585588647518e+00,-9.948681167128576419e+00
2.412747588841488433e+00,-4.059619858579464613e-01
1.515751789895637414e+00,2.676881040580663118e+00
8.847689958804512145e+00,9.079338364953366547e-01
5.552468510171914673e+00,-2.534586812672800171e+00
9.691511928604764625e-01,-1.457982028898155313e+01
-3.904090803813857313e+00,-1.467474235894614587e+01
8.246314415621547766e+00,9.483048476821689832e+00
5.440879404943780528e+00,1.090827562110574611e+01
-1.748550166258892480e+00,1.123896260147105508e+01
-1.412070379747778226e+01,7.226771044444038061e+00
2.154658072354088461e+00,1.573855363108003225e+01
1.361260283840719509e+01,-3.034691298682700378e+00
-1.370336637943528757e+01,-1.113138995401196318e+01
-7.425483404971852108e-01,-4.504619581219311719e+00
-6.252972809205339377e-01,-3.294589903429978595e+00
-1.168969424829365344e+01,5.249038231320538372e+00
-5.946903962880846883e+00,-6.138333979312340816e+00
-1.271020355966659210e+01,-3.747627145477321342e+00
-1.247725111145897348e+00,6.164494230625527038e+00
-7.787570421584208091e+00,4.276630594249831718e-01
-3.815669223349995143e+00,-4.517793014753570979e+00
-9.724371470772329218e+00,-1.371160513157615446e+00
-1.026284977227105344e+01,-6.818192471899794604e+00
-7.103826295381346689e+00,-6.137099544503413107e+00
-6.243709140896561705e-01,-3.114070708778960417e-01
-1.002201605927667138e+01,1.009850667300777438e+00
-5.707640504482164090e+00,1.817175621928385665e+00
-9.444953417946443608e+00,-4.490624252063777355e+00
-1.407290513135033372e+01,2.888650579049383271e+00
-5.992592780713379419e+00,5.845181865075502081e+00
-1.467691012924757388e+01,3.717668583670558746e+00
-9.544478386472878384e+00,2.736391867260040467e+00
-9.978067034297319893e+00,9.382890567362288659e-01
-7.835764008698077987e+00,8.199513952760455027e+00
-9.523423113692889075e+00,-4.149713369540879881e+00
-1.052994347582374601e+01,5.781046947848454742e+00
-5.356748873868163230e+00,-5.177378321275187822e-01
5.654233104866777104e+00,-1.039921698892348800e+01
-5.938149373864885838e+00,3.434504865150421526e+00
1.421871733408968907e+01,2.511415696659048624e+00
-8.422430285087813218e+00,6.572656118201645192e+00
1.050177382728876729e+01,-1.184852387342159297e+01
-2.498340091339743552e+00,3.719540578039471690e+00
-6.243046668544869782e+00,1.358451307564472543e+01
-2.596062206463848110e+00,-1.107743056015970007e+00
7.496480835013123567e+00,-1.647382882629668366e+00
-5.848855572063430541e-01,5.330312314300979182e+00
-8.830703387949596639e-01,-1.553537615951600337e+01
-4.394846487175053440e+00,-4.782099490176647372e+00
5.600547659798593259e+00,1.436430461416710713e+01
-9.215352418386210331e+00,-7.968114689455082278e+00
-1.429899022516152307e+01,9.621014768637929038e+00
-1.844665357398539651e+00,-2.682959698334394183e+00
1.400025492408876815e+01,8.182296347402271408e+00
-5.940591278545665155e+00,-5.930341454842861237e-01
-1.406077259846638938e+01,-9.579495965987717909e+00
-3.474346912064504078e+00,3.835497193961237894e+00
-9.874454088910812999e+00,5.314141405213585578e+00
-3.856226891082695563e+00,-8.890671886750316943e+00
-1.186771624265757197e+01,-4.556430198882053695e+00
4.561889000761404134e+00,-7.749150365581886746e+00
-7.458565964572239082e+00,-6.383307338412820275e-01
1.302789448281460238e+01,2.696996596051584927e+00
-8.434840457705607975e+00,4.198168375431468924e+00
8.889747012071241627e+00,-1.208391474646559338e+01
-3.954201314848872162e+00,-2.093118299245028791e+00
-3.990432379510453487e+00,1.362887854220675976e+01
2.189016224132369182e+00,-4.504818520714183094e+00
6.047064413561459517e+00,-4.037144578956269325e-01
1.506616014362582412e+00,-9.101565273259780042e+00
-1.802238345650929441e+00,-1.365004573192368120e+01
2.223978905625648927e+00,-3.142126188462690095e+00
4.487100638883746662e+00,1.233103048152431747e+01
7.584061199493224770e+00,-5.921199701631826073e+00
-1.503973490242468003e+01,9.089820842915832699e+00
1.782479703514870728e+00,2.169182506812823874e+00
1.344297929174534900e+01,7.296245212919981071e+00
5.686939547672065665e+00,8.141894556982137487e+00
-1.420654417055077978e+01,-9.053972681917789700e+00
-1.607920073656226378e+01,-3.515497185082560705e+00
4.567060718322620616e+00,-1.028275849991932667e+01
1.315459948769702336e+01,-2.722058919972332625e+00
1.493363004548543849e+01,2.188786881771143111e+00
-1.176177372287293288e+01,8.273046315797818906e+00
1.082846720041957234e+01,-1.145604362091663297e+01
1.443034611823276059e+01,-3.341542638673703269e+00
-5.650215468014336828e+00,1.445419911112981559e+01
-1.732541369157208355e-01,-3.203608476832595198e+00
6.422326636444521952e+00,-1.636975305182265084e+00
-1.453452992044107495e+00,6.296285924774588594e+00
-2.561152790290341486e+00,-1.500836001008584653e+01
-3.243630051489421184e+00,-4.519992316760759188e+00
5.940652169722252296e+00,1.282305093618843905e+01
-1.032811201680605251e+01,-2.680023069181330930e-01
-4.811460468838339999e+00,9.837367180101828978e+00
-9.073656926132974476e+00,-5.232946378498112061e+00
7.359482662892339988e+00,2.931106836124267367e+00
-5.933128889493366032e+00,5.855299656367650485e+00
-6.172900343879143215e+00,-1.053739301937748074e+01
