77.781513425119425853636363636,77.519484454776357059333333333,77.483814024597969861578947368,77.673652433362225420714285714,77.716538577166031131333333333,77.808998780626954581428571429,77.828028832972711777142857143,77.797622689595063962857142857,77.642208679298450959473684211,77.875109772635242203333333333,78.013263118781782168,77.858025289682826397857142857,77.883072346888942507142857143,77.745436870902797263571428571,77.373535910684058843571428571,77.401435207743116758571428571,77.469251914821652071875,77.131975900448941276,77.084675510687355475714285714,76.738521293015127848666666667
77.60377313432991286,77.41160071306109103,77.41901902853315676,77.59651902853315164,77.60989402853314800,77.61660665384077618,77.62554810585945120,77.63178857761350571,77.44197607761351776,77.63910107761350332,77.64433042260692730,77.64108042260691889,77.63660542260691955,77.63333042260693162,77.31746250000000487,77.30621250000000089,77.50002500000000794,77.18792500000000700,77.16992500000000632,76.86817499999999370
78.03452406337459024,78.04052230307897275,78.03804763174932191,77.78617263174930940,77.77955865708018734,77.77883365708018459,77.77845865708017925,77.41835116509668069,77.41835116509668069,77.41779999999999973,77.42680000000000007,77.68132905328943139,77.70271542102038609,77.71426904746603270,77.72364404746603839,78.09200448600806510,77.73575448600806226,77.37797941756178943,77.38946093797150638,77.03368188468208189
77.28262130002516983,77.04212499999999864,77.68212500000001342,77.67903749999999263,77.67426249999999754,77.35831890384027076,77.59936890384025787,77.59994390384025564,77.89549114207341063,78.13600736390395696,78.13350736390395923,77.75250736390395900,77.75125736390394593,78.06470096006367498,78.05820096006368658,77.80637596006368994,77.42371622183054569,77.04354999999999620,77.04555000000000575,77.42730000000000246
77.80645812889864033,77.79841044893183266,77.79703688614932844,77.72578688614933640,77.72128688614932912,78.08245903315125247,78.08396331397317169,78.08489178082191984,78.49157417987362351,78.08782417987360702,78.08899917987361050,78.15882417987361919,78.15719917987362919,77.83439917987361412,77.42648239905170726,77.42368239905169958,77.01761249999998427,77.42623749999998495,77.01284984207580919,76.63052484207580051
77.79884873475282347,77.79851842273085083,77.42965592273085917,77.42623092273083785,77.43095439040803285,77.85561432650843017,78.27903011617244999,78.28218912056220802,78.28218912056220802,78.28465693258418412,78.65853193258419651,78.66458193258419840,78.23917096490701795,77.60951102880662233,77.60859523914260194,77.21029848178137911,76.79529848178138707,76.79404848178137399,76.79192348178138161,76.36792348178138923
77.97735174251198487,77.97540174251197698,78.00784193462610006,77.59154193462609328,77.58789417671425781,77.18874623926329548,77.18681474208815985,77.19000224208815553,77.44814418755660768,77.44189418755659915,77.82463817047585053,78.23190067047583796,78.22688943322820876,78.20663943322821865,78.19601443322821410,78.18312693322820905,77.93844309935302306,77.52506809935304943,77.13794911643378782,77.13621161643378343
77.51384164070046268,77.51217914070046788,77.51292914070046436,77.89249561692794543,77.89525811692794832,77.83688311692795025,78.08077385220016708,77.77752385220016151,77.77808108830998890,77.77760608830999445,77.53435608830999115,77.12864073527221365,76.72275323527222213,76.72400323527222099,76.72843750000001251,76.63343749999999943,76.63075000000000614,76.22825000000000273,76.47617499999999779,76.88332499999999925
77.80243750000001057,77.41043750000000045,77.40787500000000421,77.30787500000000989,77.66750000000000398,77.66593852760917116,77.67968852760915865,77.28851352760915461,77.28976352760915347,77.67851352760915518,77.68280722679614314,78.00905722679614485,78.01093222679615735,78.01730619918700427,77.62605619918699063,77.38060619918699956,77.38062045862993443,77.01862045862993966,77.01440175944293287,76.70190175944294708
78.01510898909570813,78.02135898909571665,77.78173398909569869,77.78726249999999709,77.79656249999999318,77.80228750000000559,77.44227499999999509,77.83425000000001148,77.83827726817101222,77.84077726817100995,78.08792726817101482,78.09107726817101991,78.08957726817099854,78.09218361737735847,78.05954611737735149,77.66617111737735968,77.42251884920635518,77.02876884920635803,76.74601884920635086,76.74674384920635362
77.71413865746795580,78.10413865746795636,77.72183865746795561,77.79081249999998704,77.79384999999999195,77.79362034615706989,77.80267034615707189,77.80427034615706816,77.79995784615707066,77.79689534615707203,78.17233284615707589,78.07052034615706759,77.68539534615706543,77.68474999999999397,77.67846249999999486,77.30337567116342257,77.02371317116345040,77.02416317116345112,76.64728817116343862,77.02747959463943062
77.55333892041483068,77.54957040441176730,77.22762040441176623,77.49377040441177655,77.49337040441176327,77.49448889823189290,77.49373889823189643,77.76023889823190416,78.12145139823189766,78.12372639823189502,78.13692639823189268,78.13942639823189040,78.14170139823190198,77.80412499999998488,77.80475000000001273,77.80529999999998836,77.80351615305499990,77.49039115305501468,77.43539115305500786,77.07071645425982354
77.98549069071790996,77.98185319071791355,77.63904069071790559,77.60732500000000300,77.60332499999998390,77.60262500000000330,77.60341986968701633,77.60866986968699166,77.60811300497515219,77.61350050497514985,77.95947550497513134,78.28947550497514385,78.29329868058593433,78.00204868058594343,78.00795381089893965,78.00990381089893333,77.65796067561080918,77.34181067561080170,76.99839817561081645,77.02839817561078917
77.38426965271095526,77.62416494746284457,77.69541494746285082,78.13694802604815948,78.21094536722131352,78.24809536722132464,77.91477137196220326,77.91979392449935915,77.92104392449935801,77.92254392449936518,77.92824614894443869,77.48477557035911900,77.48759072918595336,77.49294072918594622,77.83551472444507624,77.84176472444507056,77.05601472444506328,76.71489185595640947,76.71668963151132914,76.72043963151133994
77.76406447221403084,77.76866498188248045,77.76991498188247931,77.77140248188247540,77.77377748188249029,78.22521249999999782,78.22271250000000009,77.75933750000000089,77.75679999999998415,77.75179304153915893,77.75024304153916432,77.74480870558542733,77.74230870558542961,77.74119892310665136,76.99066142310664418,77.44748642310663911,77.25409895524924764,76.62035591371008536,76.26940591371007372,76.27309024966380946
