7.610770645605852280e+01,7.604967183501278782e+01,7.608805986251064724e+01,7.570576205889905452e+01,7.542004180153668358e+01,7.560356970156384193e+01,7.597181970156385944e+01,7.600084838783718055e+01,7.564284838783717646e+01,7.536315671898344704e+01,7.538037370824311267e+01,7.575970731820648041e+01,7.613620731820647336e+01,7.590317941817929182e+01,7.590367941817929420e+01,7.592329750387672505e+01,7.596442250387671891e+01,7.632192250387672061e+01,7.630720551461706691e+01,7.621887499999999704e+01
7.538037370824311267e+01,7.575970731820648041e+01,7.613620731820647336e+01,7.590317941817929182e+01,7.590367941817929420e+01,7.592329750387672505e+01,7.596442250387671891e+01,7.632192250387672061e+01,7.630720551461706691e+01,7.621887499999999704e+01,7.622112500000001489e+01,7.612112500000000637e+01,7.613873749999999063e+01,7.603873749999999632e+01,7.588084779411764202e+01,7.578513529411765148e+01,7.542351029411764785e+01,7.515357279411765035e+01,7.477231167884387730e+01,7.490352019241957748e+01
7.622112500000001489e+01,7.612112500000000637e+01,7.613873749999999063e+01,7.603873749999999632e+01,7.588084779411764202e+01,7.578513529411765148e+01,7.542351029411764785e+01,7.515357279411765035e+01,7.477231167884387730e+01,7.490352019241957748e+01,7.486361834145805005e+01,7.488611834145804380e+01,7.496488304734040753e+01,7.506143304734040100e+01,7.525055804734039100e+01,7.559049554734039589e+01,7.595300666261417177e+01,7.592804814903847443e+01,7.589158750000001419e+01,7.578346250000001305e+01
7.583519640048248789e+01,7.589014528135270155e+01,7.589764528135269472e+01,7.555918119954382917e+01,7.536612500000001091e+01,7.536627500000000168e+01,7.536814999999998577e+01,7.532439999999999714e+01,7.528346250000001305e+01,7.505183749999999065e+01,7.532184999999999775e+01,7.564481250000000045e+01,7.586454103284047790e+01,7.579766603284049609e+01,7.577954103284048415e+01,7.615186305659703692e+01,7.657750055659703037e+01,7.724089689316197394e+01,7.724378459873102543e+01,7.759122209873102349e+01
7.536627500000000168e+01,7.536814999999998577e+01,7.532439999999999714e+01,7.528346250000001305e+01,7.505183749999999065e+01,7.532184999999999775e+01,7.564481250000000045e+01,7.586454103284047790e+01,7.579766603284049609e+01,7.577954103284048415e+01,7.615186305659703692e+01,7.657750055659703037e+01,7.724089689316197394e+01,7.724378459873102543e+01,7.759122209873102349e+01,7.800979356589053282e+01,7.834036623848341208e+01,7.861987765197395106e+01,7.859716415534920486e+01,7.854691415534919940e+01
7.800979356589053282e+01,7.834036623848341208e+01,7.861987765197395106e+01,7.859716415534920486e+01,7.854691415534919940e+01,7.852514281878426061e+01,7.850724261321519748e+01,7.851226761321518666e+01,7.804396761321520160e+01,7.800824494062231906e+01,7.799116303822050611e+01,7.796005451108871398e+01,7.760655451108871716e+01,7.759134409252638420e+01,7.757009409252637511e+01,7.752097734638846305e+01,7.796511657096047543e+01,7.797581657096047536e+01,7.796562455987177032e+01,7.797463275083455869e+01
7.760377313432991286e+01,7.741160071306109103e+01,7.741901902853315676e+01,7.759651902853315164e+01,7.760989402853314800e+01,7.761660665384077618e+01,7.762554810585945120e+01,7.763178857761350571e+01,7.744197607761351776e+01,7.763910107761350332e+01,7.764433042260692730e+01,7.764108042260691889e+01,7.763660542260691955e+01,7.763333042260693162e+01,7.731746250000000487e+01,7.730621250000000089e+01,7.750002500000000794e+01,7.718792500000000700e+01,7.716992500000000632e+01,7.686817499999999370e+01
7.615999511657082621e+01,7.616555761657082257e+01,7.616805761657080609e+01,7.617305761657081575e+01,7.618439511657081198e+01,7.619120045502161531e+01,7.620122501634986634e+01,7.621180533845080163e+01,7.621205533845080993e+01,7.622178388357809808e+01,7.623803388357808331e+01,7.624897965866240668e+01,7.606755465866238808e+01,7.607729932021157992e+01,7.608604932021160039e+01,7.609546186132655521e+01,7.609771186132655885e+01,7.610587081619925698e+01,7.574837081619924106e+01,7.575437504111494036e+01
7.666441587294173132e+01,7.666947837294172530e+01,7.672872837294173110e+01,7.673498394531375766e+01,7.673571273600438758e+01,7.673726860761632906e+01,7.673832009319139047e+01,7.673332009319139502e+01,7.673356749544988986e+01,7.673175499544989009e+01,7.665250499544988827e+01,7.665874942307783613e+01,7.666750511418231895e+01,7.667209604851896643e+01,7.667769999999998731e+01,7.668451249999999675e+01,7.669082500000000380e+01,7.670439999999999259e+01,7.677824540054875513e+01,7.676954466965675294e+01
7.701052794380825617e+01,7.701427794380826697e+01,7.679996120625818889e+01,7.679452669172030710e+01,7.677968919172030837e+01,7.673098919172029753e+01,7.662320169172028272e+01,7.661427972713237011e+01,7.660427972713237921e+01,7.659302972713237523e+01,7.658642037210337605e+01,7.639504140813704680e+01,7.639724140813704878e+01,7.622627642987315255e+01,7.593877642987315824e+01,7.594067468820288980e+01,7.588117468820288991e+01,7.578742468820288991e+01,7.537192154323189186e+01,7.556567252173611848e+01
